id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,Yearly_availability,host_type
25182363,Brooklyn,Williamsburg,40.71901,-73.94978,Private room,85,30,7,0.53,6,337,professional
14946346,Manhattan,Murray Hill,40.7481,-73.97417,Entire home/apt,279,30,0,,121,365,professional
4224091,Brooklyn,Boerum Hill,40.68449,-73.98524,Entire home/apt,195,2,116,2.02,1,260,single
6794912,Manhattan,Inwood,40.86623,-73.91993,Private room,50,1,1,0.02,1,0,single
24770824,Queens,Rockaway Beach,40.5886,-73.8124,Entire home/apt,86,2,2,0.14,2,0,casual
24188354,Brooklyn,Williamsburg,40.71972,-73.94462,Entire home/apt,80,30,5,0.42,8,161,professional
1731245,Brooklyn,Crown Heights,40.67394,-73.924,Entire home/apt,120,2,92,1.37,1,311,single
34593079,Manhattan,Gramercy,40.73388,-73.98311,Entire home/apt,299,2,11,5.79,1,194,single
8470281,Manhattan,Harlem,40.82497,-73.94595,Private room,60,1,1,0.16,2,363,casual
20235849,Manhattan,Upper East Side,40.78078,-73.95301,Entire home/apt,126,2,45,2.0,1,0,single
23686606,Manhattan,Harlem,40.8067,-73.95621,Entire home/apt,175,3,43,2.89,1,37,single
16613219,Brooklyn,Bedford-Stuyvesant,40.68392,-73.93123,Entire home/apt,175,4,14,0.5,1,0,single
33363957,Manhattan,Upper East Side,40.78378,-73.95606,Entire home/apt,105,31,0,,2,249,casual
3320635,Brooklyn,Flatbush,40.65376,-73.95336,Entire home/apt,90,7,4,0.07,1,0,single
34065823,Brooklyn,Sunset Park,40.64296,-74.0056,Private room,24,60,0,,1,71,single
23613576,Brooklyn,East New York,40.67426,-73.87969,Entire home/apt,140,1,30,2.18,2,4,casual
18149668,Manhattan,Upper East Side,40.78071,-73.95149,Private room,150,1,3,0.11,1,0,single
5229212,Brooklyn,Clinton Hill,40.68383,-73.96319,Entire home/apt,308,2,62,2.01,2,294,casual
21867440,Brooklyn,Bushwick,40.70636,-73.91935,Entire home/apt,41,3,1,0.05,1,0,single
23038073,Manhattan,Upper East Side,40.77915,-73.95041,Entire home/apt,225,31,0,,33,326,professional
1182844,Manhattan,Hell's Kitchen,40.76636,-73.9855,Entire home/apt,199,7,30,0.52,1,184,single
33034744,Manhattan,Hell's Kitchen,40.76441,-73.98838,Shared room,75,1,6,1.7,5,361,casual
17254708,Manhattan,Harlem,40.81288,-73.94155,Private room,49,1,11,0.4,1,0,single
34309096,Brooklyn,Bedford-Stuyvesant,40.6921,-73.9391,Private room,100,3,0,,1,89,single
27021428,Manhattan,Theater District,40.75762,-73.98486,Entire home/apt,325,1,0,,1,360,single
34687192,Queens,Astoria,40.75722,-73.92716,Entire home/apt,83,2,1,0.86,1,16,single
9238861,Manhattan,Morningside Heights,40.80874,-73.9589,Entire home/apt,120,2,2,0.05,1,0,single
14648556,Manhattan,Harlem,40.82663,-73.94624,Private room,60,1,55,1.59,1,57,single
29170953,Brooklyn,Bushwick,40.69248,-73.91189,Private room,43,30,0,,103,157,professional
53470,Queens,Ridgewood,40.70234,-73.89816,Private room,140,7,6,0.06,5,365,casual
36304897,Queens,Sunnyside,40.74583,-73.92268,Entire home/apt,74,15,0,,2,22,casual
7124028,Manhattan,SoHo,40.72621,-74.00186,Entire home/apt,200,1,0,,1,0,single
25465160,Manhattan,Hell's Kitchen,40.76364,-73.98859,Shared room,65,1,63,4.68,8,196,professional
18722657,Brooklyn,Crown Heights,40.67615,-73.94752,Private room,41,3,1,0.04,1,0,single
28082095,Bronx,Mott Haven,40.80769,-73.91617,Entire home/apt,130,1,38,3.68,1,349,single
26014359,Brooklyn,Bushwick,40.69208,-73.91775,Entire home/apt,110,30,0,,2,221,casual
14967994,Brooklyn,Canarsie,40.63241,-73.89367,Entire home/apt,100,2,161,4.78,1,327,single
15354260,Queens,Astoria,40.75954,-73.90548,Entire home/apt,129,20,0,,1,0,single
23484328,Brooklyn,Bushwick,40.68493,-73.90882,Private room,25,1,0,,1,0,single
9969565,Manhattan,Morningside Heights,40.80541,-73.96576,Entire home/apt,97,1,0,,1,0,single
25135765,Manhattan,Harlem,40.81185,-73.93902,Entire home/apt,225,1,7,0.52,1,3,single
35125511,Manhattan,Hell's Kitchen,40.76277,-73.99594,Entire home/apt,300,3,3,3.0,1,325,single
20581823,Bronx,Wakefield,40.89756,-73.85639,Private room,50,1,130,5.76,4,148,casual
12730600,Brooklyn,Williamsburg,40.70577,-73.95193,Private room,50,3,3,0.21,2,0,casual
12363920,Brooklyn,Bushwick,40.69969,-73.91896,Private room,45,1,7,0.18,1,0,single
13921768,Manhattan,Washington Heights,40.84156,-73.93884,Private room,45,2,3,0.08,1,0,single
36206264,Brooklyn,Bushwick,40.69341,-73.9215,Private room,125,1,0,,1,351,single
21934465,Brooklyn,Gowanus,40.67726,-73.9837,Private room,129,1,28,1.44,17,362,professional
34770571,Brooklyn,Crown Heights,40.67369,-73.94931,Private room,60,3,1,0.61,1,0,single
4838540,Manhattan,East Harlem,40.79113,-73.94792,Private room,65,5,7,0.22,1,80,single
5050664,Manhattan,Chinatown,40.71848,-73.99549,Private room,80,3,153,2.9,1,238,single
22066893,Brooklyn,Park Slope,40.67812,-73.9771,Entire home/apt,200,4,0,,1,0,single
28699654,Brooklyn,East Flatbush,40.65429,-73.93601,Private room,57,30,0,,43,306,professional
26872960,Manhattan,Theater District,40.75942,-73.98664,Private room,149,4,22,2.03,1,65,single
27704712,Manhattan,Lower East Side,40.71586,-73.98908,Entire home/apt,200,4,16,1.46,1,56,single
20153395,Manhattan,Lower East Side,40.7181,-73.98167,Private room,120,2,1,0.06,2,0,casual
17813907,Manhattan,Murray Hill,40.74891,-73.97846,Entire home/apt,235,3,0,,1,0,single
7496824,Manhattan,Upper West Side,40.7787,-73.98407,Entire home/apt,125,3,2,0.05,1,0,single
21394087,Manhattan,Harlem,40.81807,-73.95487,Private room,30,3,86,4.32,2,0,casual
25255942,Brooklyn,Bushwick,40.70119,-73.91368,Private room,65,2,3,1.36,2,49,casual
16674839,Manhattan,East Village,40.72423,-73.97885,Private room,75,1,0,,1,0,single
5999786,Manhattan,East Harlem,40.79155,-73.94746,Private room,80,1,70,1.36,4,102,casual
1002469,Manhattan,Upper East Side,40.76249,-73.96054,Entire home/apt,191,2,66,0.94,1,347,single
5736059,Brooklyn,Bedford-Stuyvesant,40.6801,-73.90976,Private room,65,1,24,0.47,2,80,casual
13623987,Manhattan,Upper East Side,40.77374,-73.95684,Entire home/apt,265,2,6,0.18,1,364,single
6421429,Bronx,Eastchester,40.88241,-73.83422,Entire home/apt,115,1,6,0.18,13,364,professional
11291712,Brooklyn,Bedford-Stuyvesant,40.69488,-73.9434,Private room,50,7,10,0.25,3,243,casual
25112819,Manhattan,Harlem,40.82927,-73.94272,Entire home/apt,150,2,50,3.69,2,298,casual
719914,Manhattan,Harlem,40.82655,-73.93943,Private room,79,3,19,0.3,1,365,single
35383920,Brooklyn,Bushwick,40.70695,-73.92295,Private room,67,15,0,,1,176,single
293004,Manhattan,Harlem,40.80497,-73.95146,Entire home/apt,110,1,0,,1,0,single
8055508,Brooklyn,Bedford-Stuyvesant,40.68917,-73.92901,Private room,69,1,291,6.23,7,68,professional
26350983,Brooklyn,Williamsburg,40.71239,-73.96775,Entire home/apt,150,10,1,0.09,1,0,single
7583901,Manhattan,West Village,40.73453,-74.00656,Entire home/apt,247,1,0,,1,0,single
29591011,Brooklyn,Williamsburg,40.71518,-73.93982,Private room,95,1,1,0.45,1,0,single
19940173,Manhattan,Upper East Side,40.7823,-73.94736,Entire home/apt,219,1,29,2.82,1,338,single
18057747,Manhattan,Harlem,40.80674,-73.95616,Private room,60,5,1,0.04,1,0,single
4191257,Manhattan,Murray Hill,40.74643,-73.97536,Entire home/apt,200,1,1,0.02,1,0,single
20404055,Manhattan,Washington Heights,40.8459,-73.94219,Private room,60,1,1,0.04,1,0,single
33361856,Queens,Ridgewood,40.70154,-73.90752,Private room,47,30,0,,10,365,professional
13589297,Manhattan,Upper West Side,40.79394,-73.97665,Private room,89,3,1,0.03,1,0,single
12710904,Manhattan,Upper East Side,40.76625,-73.9539,Private room,98,2,8,0.21,2,241,casual
6741023,Brooklyn,Williamsburg,40.71458,-73.96181,Private room,60,7,6,0.13,2,0,casual
27426650,Brooklyn,Williamsburg,40.70859,-73.93572,Private room,58,3,47,4.26,2,188,casual
4550602,Brooklyn,Crown Heights,40.6759,-73.95274,Private room,75,1,77,1.4,7,340,professional
27470676,Manhattan,Upper East Side,40.76389,-73.96808,Entire home/apt,135,30,0,,6,178,professional
22067406,Brooklyn,Dyker Heights,40.62643,-74.0072,Entire home/apt,90,2,55,2.85,2,285,casual
27369583,Manhattan,Kips Bay,40.74295,-73.97177,Entire home/apt,187,29,0,,96,323,professional
9281747,Manhattan,Hell's Kitchen,40.76046,-73.9901,Private room,135,2,123,2.81,1,124,single
24147123,Brooklyn,Bedford-Stuyvesant,40.69017,-73.94825,Entire home/apt,235,3,5,0.32,1,3,single
9525925,Brooklyn,Fort Greene,40.69027,-73.97847,Entire home/apt,140,90,78,1.83,1,126,single
5337757,Brooklyn,Greenpoint,40.72722,-73.94209,Private room,49,3,59,1.12,1,99,single
26394988,Brooklyn,Clinton Hill,40.68697,-73.96063,Private room,59,3,10,0.87,2,150,casual
11906169,Brooklyn,Crown Heights,40.67765,-73.95432,Entire home/apt,200,1,0,,1,0,single
28717231,Brooklyn,Crown Heights,40.67326,-73.95503,Private room,100,2,18,2.07,1,61,single
3442067,Manhattan,Upper East Side,40.78284,-73.94825,Entire home/apt,255,2,1,0.02,1,341,single
10469388,Brooklyn,Williamsburg,40.71986,-73.96046,Private room,50,3,0,,2,0,casual
23940698,Brooklyn,Midwood,40.62399,-73.96324,Private room,75,2,0,,2,0,casual
11396225,Manhattan,Harlem,40.80761,-73.94249,Entire home/apt,140,4,7,0.2,1,128,single
11672400,Manhattan,Gramercy,40.7318,-73.98322,Entire home/apt,186,2,169,4.17,1,0,single
9087285,Manhattan,Upper East Side,40.76773,-73.95456,Entire home/apt,145,1,3,0.07,1,0,single
5818551,Manhattan,Harlem,40.82943,-73.9407,Entire home/apt,120,5,28,0.82,1,355,single
23035911,Manhattan,Morningside Heights,40.80557,-73.96441,Entire home/apt,125,5,1,0.06,1,0,single
8535125,Queens,Astoria,40.7657,-73.92469,Private room,100,2,15,0.33,1,318,single
3940301,Manhattan,Washington Heights,40.85722,-73.93354,Entire home/apt,90,7,1,0.02,1,124,single
20486011,Manhattan,Harlem,40.79971,-73.95175,Private room,70,4,3,0.13,1,0,single
18614596,Manhattan,East Village,40.72208,-73.98071,Entire home/apt,210,3,5,0.19,1,0,single
34485697,Manhattan,Midtown,40.76413,-73.98431,Private room,100,1,0,,6,290,professional
16300644,Brooklyn,Williamsburg,40.71258,-73.95976,Private room,150,3,43,1.41,2,67,casual
35477828,Brooklyn,Bedford-Stuyvesant,40.68209,-73.91323,Entire home/apt,100,2,4,4.0,1,64,single
2994536,Brooklyn,Greenpoint,40.73057,-73.95023,Private room,70,2,8,0.17,1,0,single
15482081,Brooklyn,Bedford-Stuyvesant,40.69143,-73.94302,Private room,50,1,186,5.65,4,0,casual
28964166,Brooklyn,Williamsburg,40.71741,-73.95656,Entire home/apt,275,2,45,5.04,1,249,single
3202590,Brooklyn,Crown Heights,40.67138,-73.94949,Entire home/apt,225,3,76,1.24,3,275,casual
19821206,Manhattan,Chelsea,40.75044,-73.99665,Entire home/apt,128,1,4,0.17,1,0,single
6913795,Queens,Ditmars Steinway,40.77228,-73.91345,Entire home/apt,75,3,2,0.04,1,0,single
34774681,Manhattan,East Village,40.7281,-73.98354,Entire home/apt,219,2,7,4.2,1,316,single
7134343,Brooklyn,Bedford-Stuyvesant,40.67995,-73.90922,Entire home/apt,97,2,120,2.75,1,292,single
18809063,Brooklyn,Crown Heights,40.67537,-73.91822,Entire home/apt,85,2,42,1.71,1,147,single
9792323,Manhattan,Midtown,40.75185,-73.97001,Entire home/apt,83,30,3,0.09,52,331,professional
4757212,Manhattan,Murray Hill,40.74811,-73.97298,Entire home/apt,110,15,26,0.47,1,0,single
31532357,Manhattan,Hell's Kitchen,40.76462,-73.98734,Private room,110,3,7,1.71,1,3,single
12868264,Brooklyn,Bedford-Stuyvesant,40.68743,-73.93045,Private room,150,1,14,0.4,1,0,single
7369852,Brooklyn,Sheepshead Bay,40.59244,-73.95633,Private room,85,7,0,,3,90,casual
17839487,Brooklyn,Bedford-Stuyvesant,40.68144,-73.9426,Private room,55,5,0,,1,0,single
1583111,Brooklyn,Crown Heights,40.68034,-73.9615,Entire home/apt,279,3,9,0.19,1,0,single
33009,Brooklyn,Williamsburg,40.71492,-73.95935,Entire home/apt,195,4,240,2.19,1,214,single
1497024,Manhattan,Harlem,40.82124,-73.94973,Entire home/apt,100,2,271,3.85,2,270,casual
5205123,Brooklyn,Bedford-Stuyvesant,40.6856,-73.95332,Entire home/apt,150,3,45,0.96,1,0,single
13018811,Manhattan,Harlem,40.82032,-73.94457,Private room,49,3,0,,1,0,single
14851247,Manhattan,East Harlem,40.79853,-73.93772,Entire home/apt,110,29,9,0.26,1,35,single
1359438,Brooklyn,Park Slope,40.67274,-73.97339,Entire home/apt,175,30,58,0.81,1,220,single
19359301,Brooklyn,Kensington,40.63142,-73.97154,Private room,100,1,0,,1,0,single
6045917,Queens,Kew Gardens,40.70664,-73.83395,Private room,150,1,0,,3,365,casual
18004335,Manhattan,East Harlem,40.78822,-73.94871,Entire home/apt,150,3,102,3.78,3,222,casual
8583175,Manhattan,Harlem,40.82855,-73.94033,Private room,29,3,27,0.59,1,0,single
24164956,Manhattan,Midtown,40.75523,-73.97104,Entire home/apt,185,1,8,1.13,1,29,single
35158765,Manhattan,Upper East Side,40.77625,-73.9558,Entire home/apt,229,3,3,3.0,1,150,single
20206749,Brooklyn,Greenpoint,40.73038,-73.95548,Entire home/apt,189,1,0,,1,0,single
13956326,Brooklyn,Williamsburg,40.7121,-73.93705,Entire home/apt,200,4,1,0.03,1,0,single
6679063,Manhattan,Hell's Kitchen,40.75885,-73.99584,Private room,130,7,2,0.04,1,0,single
22953869,Brooklyn,Flatbush,40.652,-73.95805,Entire home/apt,110,3,32,1.9,1,0,single
7762201,Brooklyn,Bedford-Stuyvesant,40.6831,-73.94962,Entire home/apt,99,5,1,0.02,1,0,single
4865454,Queens,Elmhurst,40.74513,-73.8825,Private room,45,3,12,0.37,2,201,casual
30791949,Brooklyn,Williamsburg,40.70923,-73.9448,Entire home/apt,175,2,4,0.62,1,34,single
19138212,Manhattan,SoHo,40.72486,-74.00318,Entire home/apt,250,28,11,0.48,1,151,single
27787386,Manhattan,East Harlem,40.79873,-73.94052,Shared room,49,2,51,4.71,9,5,professional
7968283,Brooklyn,Bushwick,40.68935,-73.9127,Private room,45,1,1,0.02,1,0,single
21160332,Brooklyn,Williamsburg,40.72017,-73.9575,Entire home/apt,200,120,0,,1,263,single
34153647,Brooklyn,Bushwick,40.70395,-73.92585,Private room,65,4,3,1.43,1,75,single
30378764,Manhattan,Harlem,40.81916,-73.95312,Entire home/apt,150,2,15,2.12,1,9,single
36112469,Manhattan,Chelsea,40.75095,-73.99542,Entire home/apt,185,3,1,1.0,1,7,single
23481234,Queens,East Elmhurst,40.75703,-73.88368,Entire home/apt,135,2,68,4.27,1,89,single
31663848,Brooklyn,Williamsburg,40.71447,-73.95108,Entire home/apt,140,2,30,5.56,1,135,single
32222783,Brooklyn,Vinegar Hill,40.70046,-73.98389,Entire home/apt,240,1,1,0.25,1,89,single
8817102,Queens,Forest Hills,40.73122,-73.85302,Private room,32,60,3,0.08,1,0,single
933129,Brooklyn,Fort Greene,40.69097,-73.97972,Entire home/apt,195,29,55,0.72,2,233,casual
39593,Queens,Sunnyside,40.74559,-73.92313,Private room,79,30,28,0.26,1,126,single
8616102,Manhattan,Upper East Side,40.77065,-73.95205,Private room,150,1,1,0.02,1,0,single
35521820,Brooklyn,Williamsburg,40.71144,-73.96488,Entire home/apt,200,2,0,,1,4,single
30764476,Manhattan,Upper East Side,40.78305,-73.94532,Entire home/apt,99,30,0,,5,324,casual
490011,Brooklyn,Carroll Gardens,40.68444,-73.99904,Private room,200,5,0,,1,342,single
19141812,Brooklyn,Cypress Hills,40.67914,-73.88982,Private room,52,3,28,1.25,3,302,casual
22336299,Brooklyn,Cobble Hill,40.68669,-73.99909,Entire home/apt,112,1,62,3.33,1,151,single
10018550,Manhattan,Financial District,40.70623,-74.00906,Private room,100,1,0,,1,0,single
7456166,Brooklyn,Bushwick,40.70222,-73.93294,Entire home/apt,147,3,109,2.5,2,191,casual
27285234,Queens,Ridgewood,40.70175,-73.90552,Private room,45,30,0,,8,340,professional
33448532,Manhattan,Civic Center,40.71626,-74.00257,Private room,200,4,5,1.97,1,327,single
9152932,Brooklyn,Bushwick,40.69844,-73.9334,Entire home/apt,200,1,1,0.02,2,0,casual
15144127,Brooklyn,Sunset Park,40.64487,-74.00893,Private room,50,1,49,1.44,1,90,single
5536844,Brooklyn,Park Slope,40.6682,-73.98196,Private room,75,1,0,,1,0,single
4891616,Manhattan,Harlem,40.82389,-73.94033,Entire home/apt,70,1,1,0.02,1,0,single
13481935,Brooklyn,Crown Heights,40.6737,-73.95669,Private room,40,3,3,0.11,2,0,casual
34182523,Manhattan,Upper West Side,40.78422,-73.97754,Entire home/apt,299,1,5,3.13,1,61,single
9413809,Brooklyn,Clinton Hill,40.68281,-73.96446,Entire home/apt,128,2,37,0.84,1,0,single
15841513,Brooklyn,Williamsburg,40.7158,-73.94259,Entire home/apt,150,1,17,0.6,1,102,single
32763453,Manhattan,Chelsea,40.73948,-73.99555,Private room,150,1,0,,1,90,single
28364587,Manhattan,Theater District,40.75952,-73.98368,Entire home/apt,84,1,25,2.53,1,257,single
4243533,Queens,Woodside,40.74808,-73.90404,Private room,100,1,0,,1,0,single
35540762,Queens,Bayside,40.76883,-73.78707,Private room,49,1,4,4.0,3,345,casual
10676786,Brooklyn,Sunset Park,40.64179,-74.01147,Entire home/apt,75,1,0,,1,0,single
4920912,Manhattan,Chelsea,40.74244,-73.99854,Entire home/apt,175,1,0,,1,0,single
15191179,Brooklyn,Bath Beach,40.60979,-74.01121,Entire home/apt,85,1,38,1.12,1,36,single
21354322,Queens,Flushing,40.76484,-73.81569,Private room,200,1,8,0.41,1,365,single
24758512,Manhattan,Hell's Kitchen,40.75417,-73.99435,Private room,70,4,0,,1,0,single
20828460,Manhattan,Hell's Kitchen,40.76697,-73.99134,Private room,130,1,74,3.32,1,157,single
21512357,Brooklyn,Park Slope,40.68111,-73.97994,Entire home/apt,129,3,7,0.38,1,12,single
17025831,Manhattan,Upper West Side,40.77673,-73.98011,Entire home/apt,200,5,0,,1,0,single
30089412,Brooklyn,Clinton Hill,40.6819,-73.96007,Entire home/apt,250,2,16,2.18,1,78,single
2977232,Manhattan,East Harlem,40.79285,-73.94482,Private room,95,1,270,4.5,1,288,single
34229313,Queens,Astoria,40.76683,-73.91435,Entire home/apt,199,1,12,7.06,3,283,casual
36080238,Brooklyn,East New York,40.67451,-73.88806,Entire home/apt,100,3,0,,2,112,casual
233189,Manhattan,Hell's Kitchen,40.76166,-73.99675,Entire home/apt,179,30,83,0.88,1,292,single
7646751,Brooklyn,Williamsburg,40.72002,-73.96028,Private room,70,3,90,1.89,1,323,single
35025881,Manhattan,Hell's Kitchen,40.76089,-74.0003,Entire home/apt,200,7,0,,1,308,single
36200778,Brooklyn,Bushwick,40.69048,-73.92258,Private room,55,1,0,,2,276,casual
21850082,Brooklyn,Williamsburg,40.71345,-73.95938,Private room,61,1,25,1.27,1,7,single
18755777,Staten Island,Port Richmond,40.63748,-74.13496,Private room,40,1,63,2.42,1,343,single
24748233,Manhattan,Kips Bay,40.74183,-73.98166,Entire home/apt,175,2,29,2.14,1,0,single
13633400,Brooklyn,Boerum Hill,40.68882,-73.98911,Entire home/apt,170,5,2,0.06,1,0,single
25639256,Manhattan,Hell's Kitchen,40.76276,-73.98932,Shared room,65,1,55,4.19,8,204,professional
253842,Brooklyn,Greenpoint,40.73714,-73.95296,Private room,299,3,6,0.1,28,60,professional
24779271,Manhattan,East Village,40.72745,-73.98537,Private room,200,1,1,0.07,1,363,single
7801262,Manhattan,Harlem,40.79996,-73.95485,Entire home/apt,104,3,42,0.89,1,219,single
26916818,Brooklyn,Williamsburg,40.71027,-73.9468,Private room,74,3,29,2.6,2,44,casual
9585339,Manhattan,Chelsea,40.75164,-74.00146,Entire home/apt,100,2,5,0.12,1,0,single
12867950,Queens,Ditmars Steinway,40.78192,-73.91439,Private room,40,1,0,,1,0,single
27610245,Queens,Douglaston,40.76561,-73.7464,Entire home/apt,125,3,16,1.51,1,123,single
19677579,Brooklyn,Bedford-Stuyvesant,40.68533,-73.94231,Private room,60,1,1,0.08,1,0,single
20438015,Manhattan,Upper West Side,40.78304,-73.97309,Entire home/apt,250,2,2,0.09,1,0,single
21867749,Manhattan,Little Italy,40.71801,-73.9984,Entire home/apt,160,1,22,1.12,2,23,casual
30388383,Manhattan,Hell's Kitchen,40.75973,-73.99574,Entire home/apt,291,30,0,,232,189,professional
21999647,Manhattan,East Harlem,40.8009,-73.94333,Private room,60,3,86,4.48,2,50,casual
7928219,Brooklyn,Crown Heights,40.67702,-73.959,Entire home/apt,115,1,0,,1,0,single
6553874,Manhattan,West Village,40.73626,-74.00181,Entire home/apt,264,2,5,0.12,1,0,single
13545453,Manhattan,Hell's Kitchen,40.76294,-73.98574,Entire home/apt,199,30,1,0.09,87,329,professional
16865916,Manhattan,Upper East Side,40.76516,-73.95868,Entire home/apt,249,2,7,0.27,1,363,single
6884509,Brooklyn,Williamsburg,40.71314,-73.95535,Private room,80,3,8,0.17,5,0,casual
21700414,Manhattan,East Harlem,40.79503,-73.93953,Private room,63,3,2,0.1,1,0,single
739239,Manhattan,Upper West Side,40.78674,-73.97243,Entire home/apt,171,30,4,0.06,8,346,professional
505315,Brooklyn,Bushwick,40.69227,-73.90852,Private room,68,2,37,0.49,1,23,single
28223260,Manhattan,Upper West Side,40.77078,-73.98344,Entire home/apt,179,1,0,,1,0,single
595321,Brooklyn,Williamsburg,40.71316,-73.94532,Private room,77,3,5,0.08,1,0,single
34779259,Queens,Middle Village,40.71685,-73.87507,Entire home/apt,199,31,0,,1,83,single
26597239,Queens,Astoria,40.75709,-73.9145,Private room,51,2,21,1.86,3,151,casual
35844745,Brooklyn,Crown Heights,40.67398,-73.94669,Entire home/apt,250,1,0,,2,22,casual
32822356,Manhattan,Kips Bay,40.74434,-73.97758,Shared room,53,2,2,0.59,3,297,casual
12966225,Staten Island,Richmondtown,40.57093,-74.12429,Entire home/apt,78,3,79,2.56,1,300,single
1490223,Bronx,Port Morris,40.80011,-73.9133,Private room,60,21,19,0.28,2,178,casual
4614091,Brooklyn,Sunset Park,40.6642,-73.99322,Entire home/apt,172,30,5,0.09,21,328,professional
